Num,Name,year,month,day,MA,perih,node,i,e,a,H0,G,Dia,DiaSrc,PEU/POS_1sigma,#Rings,#Moons,OrbSrc,OrbDate,Class,DiaUncert,ErrorMajor,ErrorMinor,ErrorMajorPA
136199,Eris,2025,2,11,210.8608681926,150.7053610052,36.0542955984,43.8011079058,0.435119915455,68.074299123667,-1.24,0.15,719.2,M,0.0110,0,1,JPL#92,2024-Dec-13,Binary + Centaur,20.2,0.00967,0.00533,20.0
136289,2004 AY2,2025,2,11,89.2303150498,217.8546972751,260.0877402289,21.5033321182,0.081875657173,2.543878400539,14.76,0.15,3.1,M,0.0013,0,0,JPL#37,2024-Apr-16,Binary,0.4,0.00123,0.00022,79.5
136472,Makemake,2025,2,11,168.6183885292,296.9017248167,79.2552415842,29.0345865002,0.162593926023,45.423178402564,-0.23,0.15,2872.4,M,0.0140,0,1,JPL#122,2024-Dec-14,Binary + TNO,9.6,0.01367,0.00333,122.0
136617,1994 CC,2025,2,11,158.6148601085,24.9278676285,268.5053068320,4.6811741361,0.417039153780,1.638080699052,17.97,0.15,0.8,6,0.0257,0,2,JPL#177,2025-Jan-20,Apollo + Binary + PHA,0.1,0.02500,0.00567,91.0
136993,1998 ST49,2025,2,11,173.8324465493,48.0892921851,18.2032917142,24.4794177511,0.595572216986,2.308944825011,17.85,0.15,0.8,6,0.0203,0,1,JPL#145,2023-Mar-01,Apollo + Binary,0.1,0.01633,0.01200,121.9
137170,1999 HF1,2025,2,11,44.6036323782,253.4219136309,155.8488056942,25.6579234955,0.462520688256,0.819167521250,14.67,0.15,3.8,6,0.0260,0,1,JPL#611,2024-Nov-24,Aten + Binary,0.4,0.02567,0.00333,87.5
137806,1999 YW6,2025,2,11,87.6316877057,143.9020489999,300.6409186380,23.5954392104,0.218897032392,2.294304200161,15.78,0.15,2.3,6,0.0023,0,0,JPL#27,2024-Apr-17,Binary,0.2,0.00225,0.00033,105.5
137900,2000 AQ192,2025,2,11,214.3504997288,298.8522361521,176.4060541941,10.1499497393,0.180532193855,2.434401845102,15.71,0.15,4.7,M,0.0010,0,0,JPL#41,2024-Dec-13,Binary,0.4,0.00094,0.00011,77.8
138095,2000 DK79,2025,2,11,268.8030894181,2.5921086240,43.4542437462,60.6864205494,0.414515048080,1.776608583702,15.97,0.15,2.1,6,0.0030,0,1,JPL#178,2024-Jun-08,Amor + Binary + PHA,0.2,0.00297,0.00048,110.3
138629,2000 RR,2025,2,11,128.8047394981,148.7494234199,179.2913455202,27.4444002304,0.179971825259,3.157029080103,14.72,0.15,6.9,M,0.0053,0,0,JPL#32,2024-Feb-23,Binary,0.6,0.00533,0.00055,90.0
139775,2001 QG298,2025,2,11,19.6091928642,210.4730014885,162.5104277405,6.4867882716,0.198589266043,39.686475971784,6.87,0.15,137.4,6,0.0460,0,1,JPL#13,2024-Dec-14,Binary + TNO,13.6,0.03767,0.02633,76.3
142549,2002 TJ53,2025,2,11,209.1747242621,258.5330027418,49.0221296572,29.6248312671,0.079482209958,2.603268916667,15.23,0.15,5.8,M,0.0010,0,0,JPL#30,2024-Dec-14,Binary,0.6,0.00110,0.00036,144.4
143129,2002 XA34,2025,2,11,234.8927600770,266.2165632986,35.8451448992,14.1879662142,0.077434955386,2.582761454433,15.60,0.15,2.5,6,0.0030,0,0,JPL#38,2024-Jul-31,Binary,0.3,0.00298,0.00026,131.9
143649,2003 QQ47,2025,2,11,276.0938739672,104.9599899492,0.9864370428,62.1004275669,0.187015712550,1.085330726012,17.39,0.15,1.1,6,0.0040,0,1,JPL#189,2024-Dec-01,Apollo + Binary + PHA,0.1,0.00367,0.00160,6.4
143712,2003 UD142,2025,2,11,273.1352341900,110.2093835960,59.9954332138,12.5333926981,0.050629555806,2.974467939429,15.34,0.15,3.6,M,0.0077,0,0,JPL#31,2024-Dec-13,Binary,0.8,0.00767,0.00047,62.2
144313,2004 DW15,2025,2,11,184.7032233198,206.4196075607,143.5100565409,15.9018002578,0.194073252769,2.594511019888,14.90,0.15,4.1,M,0.0010,0,0,JPL#45,2024-Dec-14,Binary,0.4,0.00111,0.00017,98.9
148780,Altjira,2025,2,11,127.9278787984,304.9865754747,1.8158103736,5.1976762623,0.057419171486,44.561245914561,5.77,0.15,232.2,6,0.6743,0,1,JPL#15,2023-Feb-09,Binary + TNO,23.2,0.57000,0.36033,83.7
149120,2002 DL2,2025,2,11,101.3127411676,207.2874440794,113.4037556366,24.6257251295,0.066408318079,1.905992140474,16.73,0.15,1.4,6,0.0067,0,0,JPL#28,2024-Dec-13,Binary,0.1,0.00667,0.00064,56.6
152830,Dinkinesh,2025,2,11,242.8377672630,66.9191745642,21.3684371982,2.0932402173,0.112336256198,2.191283153279,17.40,0.15,1.0,6,0.0240,0,1,JPL#23,2023-Mar-16,Binary,0.1,0.02267,0.00767,70.4
152931,2000 EA107,2025,2,11,105.9402558329,278.0195867291,52.8747986566,28.5788700915,0.455679960761,0.929739886332,16.34,0.15,1.6,M,0.0087,0,1,JPL#307,2025-Feb-10,Aten + Binary,0.2,0.00867,0.00120,4.9
153591,2001 SN263,2025,2,11,24.5677034319,173.0417912347,325.7157328730,6.6919676006,0.479887933330,1.987563560360,17.11,0.15,2.0,6,0.0100,0,2,JPL#318,2025-Jan-03,Amor + Binary + PHA,0.2,0.00767,0.00667,60.8
153958,2002 AM31,2025,2,11,218.7858433956,197.9545766920,144.3651400641,4.6445381469,0.451483512618,1.703131496973,18.36,0.15,0.7,6,0.0163,0,1,JPL#152,2024-Dec-19,Apollo + Binary + PHA,0.1,0.01433,0.00767,135.3
154728,2004 NM9,2025,2,11,99.5154780472,204.7762693522,121.3897833640,3.5161335311,0.205571790935,2.461398208806,16.16,0.15,1.9,6,0.0067,0,0,JPL#32,2024-Dec-13,Binary,0.2,0.00667,0.00094,78.5
154963,2004 TG220,2025,2,11,242.4599290444,282.0640583772,105.8009923042,12.3809655694,0.067177178590,3.115703293343,15.02,0.15,3.2,6,0.0100,0,0,JPL#33,2024-Jul-31,Binary,0.3,0.01000,0.00095,103.3
157113,2004 LW25,2025,2,11,262.2800550789,4.5446614497,280.0996172219,9.2772912548,0.212082767878,2.356329213994,16.17,0.15,1.9,6,0.0033,0,0,JPL#35,2024-Apr-16,Binary,0.2,0.00333,0.00050,115.8
160091,2000 OL67,2025,2,11,76.7453731384,315.3038886639,322.7545225199,1.9849184085,0.107162252727,45.280220456630,6.96,0.15,134.2,6,0.5540,0,1,JPL#10,2024-Feb-22,Binary + TNO,13.4,0.51767,0.19733,65.4
160256,2002 PD149,2025,2,11,241.9684919777,33.2762720237,103.6591006971,4.9069543017,0.060863953568,43.184299642099,6.64,0.15,156.3,6,0.7413,0,1,JPL#8,2021-Oct-08,Binary + TNO,15.6,0.70200,0.23800,66.2
160293,2003 DK24,2025,2,11,26.3365764017,111.4575435629,105.4475612686,15.5175205539,0.246023578585,2.615906848942,15.96,0.15,2.1,6,0.0120,0,0,JPL#34,2024-Jul-31,Binary,0.2,0.01200,0.00083,102.6
162000,1990 OS,2025,2,11,292.6938468289,21.6014911955,346.5040394453,1.0913985213,0.462396132359,1.678498107438,19.64,0.15,0.4,6,0.0223,0,1,JPL#99,2024-Feb-14,Apollo + Binary + PHA,0.0,0.02200,0.00321,87.5
162483,2000 PJ5,2025,2,11,163.6188527241,7.6483283679,124.4096111733,51.1803007310,0.373678487499,0.872727515269,17.53,0.15,0.9,M,0.0020,0,1,JPL#133,2024-Jan-17,Aten + Binary,0.1,0.00194,0.00033,127.0
162704,2000 UR63,2025,2,11,134.9802776329,107.5522962446,322.0717513039,3.3586645238,0.170307644260,2.423848847281,16.52,0.15,1.6,6,0.0123,0,0,JPL#30,2024-Jul-31,Binary,0.2,0.01233,0.00027,103.2
163693,Atira,2025,2,11,319.9621219959,252.9347723170,103.8705579320,25.6184138690,0.322108573339,0.740993013483,16.41,0.15,1.7,6,0.0057,0,1,JPL#203,2024-Jul-11,Aten + Binary,0.2,0.00567,0.00016,100.0
164121,2003 YT1,2025,2,11,333.7615093540,90.9927164983,38.3133447245,44.0590350415,0.292036959747,1.109899098901,16.15,0.15,1.1,M,0.0003,0,1,JPL#298,2025-Feb-03,Apollo + Binary + PHA,0.0,0.00038,0.00009,147.0
172376,2002 YE25,2025,2,11,33.4181612841,126.8292504910,279.7386686063,12.1313666851,0.062226788594,3.156610717519,14.82,0.15,5.7,M,0.0050,0,1,JPL#36,2024-Dec-13,Binary,0.6,0.00467,0.00076,88.0
174567,Varda,2025,2,11,275.8399491919,184.8454840430,184.1869634338,21.5162728321,0.144036294339,45.551072131248,3.46,0.15,672.9,6,0.0180,0,1,JPL#17,2024-Oct-11,Binary + TNO,16.0,0.01767,0.00285,93.9
175706,1996 FG3,2025,2,11,139.1782734774,24.0569387116,299.4753116655,1.9727587476,0.350110883639,1.054851012280,18.34,0.15,1.2,M,0.0163,0,1,JPL#219,2025-Feb-07,Apollo + Binary + PHA,0.4,0.01300,0.01000,169.8
177649,2004 TP8,2025,2,11,78.7687470953,293.5020225103,157.5595934012,23.9761830572,0.115764358096,1.976270958295,16.70,0.15,1.5,6,0.0030,0,0,JPL#31,2024-Feb-23,Binary,0.2,0.00298,0.00048,88.8
178528,1999 TO280,2025,2,11,144.8226444284,14.8992558961,353.2411904110,19.7771374624,0.176401286892,3.199130929346,14.96,0.15,6.9,M,0.0130,0,0,JPL#21,2024-Jun-04,Binary,0.8,0.01300,0.00050,133.7
178695,2000 SH55,2025,2,11,321.3093451529,298.0689613656,0.5344713881,10.8594355068,0.127772195089,2.973998802604,15.35,0.15,3.1,M,0.0173,0,0,JPL#32,2024-Jul-31,Binary,0.6,0.01733,0.00222,93.9
178811,2001 FJ82,2025,2,11,160.7774138593,16.5649093691,230.7702832584,6.3787046215,0.236517113896,2.369240248135,16.53,0.15,1.6,6,0.0053,0,0,JPL#33,2024-Dec-13,Binary,0.2,0.00500,0.00095,77.6
179462,2002 AJ202,2025,2,11,167.8331854075,156.0243379148,190.5906138257,15.3626003396,0.099511352776,3.170247763169,14.77,0.15,7.4,M,0.0100,0,0,JPL#38,2024-Oct-11,Binary,0.8,0.00967,0.00034,98.9
182933,2002 GZ31,2025,2,11,344.5862858603,165.0153544243,117.2620958990,1.0539223537,0.236265826309,50.133480337831,6.46,0.15,169.0,6,17.8103,0,1,JPL#5,2021-Apr-13,Binary + Centaur,16.8,17.75933,1.34433,95.9
185851,2000 DP107,2025,2,11,134.4933497000,289.7903473253,358.6387841733,8.6703262099,0.376490217117,1.365242630171,18.31,0.15,0.5,M,0.0060,0,1,JPL#378,2025-Jan-25,Apollo + Binary + PHA,0.1,0.00567,0.00172,1.0
190166,2005 UP156,2025,2,11,168.3905350005,91.4433831095,193.2209865396,4.2045749195,0.470537869230,2.116465344860,17.27,0.15,1.0,M,0.0123,0,1,JPL#402,2025-Jan-04,Amor + Binary,0.1,0.01133,0.00400,97.5
190208,2006 AQ,2025,2,11,161.9994453942,105.5032392456,325.7162552371,4.0865777846,0.486321578422,2.053255900364,18.20,0.15,0.7,6,0.0133,0,1,JPL#319,2024-May-16,Amor + Binary,0.1,0.01167,0.00667,94.2
191158,2002 JX43,2025,2,11,313.0958416181,232.6347654401,223.9221282937,20.5657842014,0.087729318092,1.917536325148,16.18,0.15,1.8,6,0.0007,0,0,JPL#31,2024-Dec-13,Binary,0.2,0.00051,0.00011,85.9
196138,2002 TX253,2025,2,11,271.3315182735,107.0180648609,5.2855787667,24.2265376703,0.169507174055,3.166302183485,14.64,0.15,6.7,M,0.0040,0,0,JPL#33,2024-Dec-13,Binary,0.6,0.00400,0.00030,39.4
196980,2003 UC75,2025,2,11,20.6513282128,180.1008538589,251.6112585414,10.9019957454,0.033575117115,2.953794616738,14.90,0.15,5.7,M,0.0047,0,0,JPL#36,2024-Dec-14,Binary,0.6,0.00467,0.00059,96.1
199145,2005 YY128,2025,2,11,315.9334541948,315.1861367677,299.9539259593,3.7716236453,0.732317619803,1.648712870345,18.29,0.15,0.7,6,0.0213,0,1,JPL#131,2025-Jan-25,Apollo + Binary + PHA,0.1,0.01700,0.01300,13.5
207051,2004 XY50,2025,2,11,205.5436928548,272.9918505396,76.5585895099,9.2736114599,0.163822171542,2.436590459015,16.23,0.15,2.2,M,0.0060,0,0,JPL#30,2024-Jun-04,Binary,0.6,0.00567,0.00160,117.4
207591,2006 QH56,2025,2,11,110.5901725052,169.1857296092,197.1347022889,2.5247966413,0.260061875678,3.983340585558,14.49,0.15,10.5,M,0.0130,0,0,JPL#33,2024-Dec-14,Binary,1.6,0.01300,0.00100,109.1
208996,2003 AZ84,2025,2,11,241.0554105218,14.9616275227,251.8559378672,13.5430216120,0.175202216527,39.567551059562,3.74,0.15,588.8,6,0.0093,0,1,JPL#46,2024-Dec-14,Binary + TNO,7.6,0.00900,0.00188,113.5
209519,2004 RQ326,2025,2,11,191.3217917297,89.1333688144,23.1152942475,22.2155627350,0.292257554243,2.356166794093,16.32,0.15,1.8,6,0.0017,0,0,JPL#21,2024-Jan-20,Binary,0.2,0.00171,0.00053,65.3
213095,1999 VV43,2025,2,11,219.2223713071,286.2030570588,29.1260714754,13.6557488838,0.295004857075,3.157466851918,14.74,0.15,5.9,M,0.0130,0,0,JPL#31,2024-Apr-17,Binary,0.6,0.01300,0.00071,123.0
218144,2002 RL66,2025,2,11,112.9454673139,74.8457356872,23.9385937213,22.7228987645,0.341439594821,2.305644513621,15.15,0.15,3.0,6,0.0010,0,1,JPL#32,2024-Jul-31,Binary,0.3,0.00112,0.00029,107.2
225088,Gonggong,2025,2,11,110.8872949607,206.7315780474,336.8437181660,30.8073359958,0.501480116418,66.966277809343,1.84,0.15,1412.5,6,0.0380,0,1,JPL#18,2024-Dec-14,Binary + Centaur,38.8,0.03167,0.02133,36.1
226514,2003 UX34,2025,2,11,341.7609278065,218.6239602076,4.2491661285,2.5609473776,0.615848673476,1.095263390959,20.20,0.15,0.3,6,0.0697,0,1,JPL#101,2025-Jan-12,Apollo + Binary + PHA,0.0,0.06833,0.01333,65.8
229762,G!kun||'homdima,2025,2,11,348.3513446215,345.8191813416,131.2135211705,23.3413637946,0.495788954821,74.584896025453,3.46,0.15,672.9,6,0.0317,0,1,JPL#33,2024-Dec-13,Binary + Centaur,16.0,0.02600,0.01833,80.5
236716,2007 FV42,2025,2,11,175.9878138583,181.8161952513,100.9012832597,9.8517709997,0.474021396576,2.176220182602,17.92,0.15,0.8,6,0.0280,0,1,JPL#158,2024-Jan-07,Amor + Binary,0.1,0.02500,0.01267,81.6
249603,1999 FO3,2025,2,11,19.4855624911,303.3351053996,184.0240163042,23.5446095747,0.304781099194,2.666162708666,15.66,0.15,4.1,M,0.0130,0,0,JPL#28,2024-Dec-14,Binary,0.8,0.01300,0.00082,83.1
250162,2002 TY57,2025,2,11,139.4504022318,259.9543772278,118.9392182218,3.4557887254,0.327417340589,1.921550396694,19.64,0.15,0.3,6,0.0647,0,1,JPL#94,2023-Feb-22,Amor + Binary,0.0,0.06067,0.02267,111.9
251949,1999 XL66,2025,2,11,53.0771218905,120.8623062146,73.9871227093,23.2534972688,0.150519224492,3.176286264370,15.08,0.15,3.1,6,0.0103,0,0,JPL#28,2024-Jul-31,Binary,0.3,0.01000,0.00041,109.9
254559,2005 EH286,2025,2,11,142.6157517552,320.9680112437,255.2479771663,20.6247598793,0.161050990032,2.367787393416,16.35,0.15,3.4,M,0.0057,0,0,JPL#29,2024-Dec-14,Binary,0.4,0.00567,0.00053,71.8
255299,2005 VQ119,2025,2,11,336.3643958018,31.1188600457,10.9761754058,19.9809692515,0.237899068389,2.917625734750,15.57,0.15,5.9,M,0.0053,0,0,JPL#23,2024-Dec-14,Binary,1.6,0.00500,0.00100,50.8
264981,2003 BE80,2025,2,11,85.0996071128,323.1598339517,149.4868262664,24.1319266299,0.066988133884,1.943785817660,17.30,0.15,1.1,6,0.0097,0,0,JPL#28,2024-Feb-22,Binary,0.1,0.00967,0.00061,97.4
268230,2005 EL72,2025,2,11,165.7748592296,227.3990287735,354.5501466436,26.8257453798,0.181175548904,3.137324249875,15.11,0.15,5.0,M,0.0053,0,0,JPL#28,2024-Dec-14,Binary,0.4,0.00533,0.00031,39.9
271047,2003 FU8,2025,2,11,161.6812622476,226.6434361967,202.0003568061,20.9145343282,0.103552309427,1.935841697683,16.94,0.15,1.3,6,0.0020,0,0,JPL#35,2024-Apr-16,Binary,0.1,0.00200,0.00037,76.1
275809,2001 QY297,2025,2,11,93.2099862327,126.5601624783,108.7714209391,1.5479019279,0.080033690192,43.892736127379,5.71,0.15,238.7,6,0.0697,0,1,JPL#20,2024-Oct-11,Binary + TNO,23.8,0.06000,0.03567,68.8
276049,2002 CE26,2025,2,11,32.5837721626,228.0689927103,161.8699301017,47.2875317283,0.561212759453,2.233324475851,16.64,-0.25,2.7,M,0.0367,0,1,JPL#248,2025-Feb-09,Apollo + Binary,0.2,0.02633,0.02533,55.6
285263,1998 QE2,2025,2,11,39.9033382286,345.6792844221,250.0744492529,12.8772964784,0.572743427633,2.421075372483,17.28,0.15,1.1,6,0.0353,0,1,JPL#168,2023-Dec-18,Amor + Binary + PHA,0.1,0.03533,0.00400,67.0
285353,1999 RB176,2025,2,11,0.4436179613,44.7410267751,338.7858724305,11.0884222840,0.195210276349,2.600765146607,16.17,0.15,4.0,M,0.0137,0,0,JPL#23,2024-Dec-14,Binary,0.8,0.01367,0.00084,56.1
285571,2000 PQ9,2025,2,11,125.8377668090,7.0400071849,297.1634239972,13.4749871598,0.431743511019,1.904457720970,18.65,0.15,0.6,6,0.0293,0,1,JPL#124,2024-Dec-07,Amor + Binary,0.1,0.02833,0.00833,99.2
289599,2005 GH9,2025,2,11,346.9718469353,223.3601384447,246.1319895249,23.0691745850,0.222857048085,2.559883671639,15.24,0.15,3.0,6,0.0067,0,0,JPL#32,2024-Dec-14,Binary,0.3,0.00667,0.00020,108.1
299198,2005 GQ172,2025,2,11,164.7356112479,47.7424487979,37.2345776516,12.5425851822,0.340465746382,2.435174788156,16.55,0.15,1.6,6,0.0057,0,0,JPL#28,2024-Jul-31,Binary,0.2,0.00567,0.00089,97.7
300163,2006 VW139,2025,2,11,199.4142323522,280.2901242981,83.1196183211,3.2381925605,0.199746941004,3.050148969979,16.21,0.15,1.8,6,0.0383,0,1,JPL#20,2023-Jul-27,Binary,0.2,0.03167,0.02167,112.5
303712,2005 PR21,2025,2,11,59.3129575573,313.2286323032,339.1883054434,1.3431399810,0.102622608344,44.324868000801,6.34,0.15,178.6,6,0.1253,0,1,JPL#10,2021-Oct-08,Binary + TNO,17.8,0.11467,0.05067,65.3
310560,2001 QL142,2025,2,11,14.7455143364,72.1554600550,165.5499690800,26.6036607155,0.499140218386,1.049434175580,17.80,0.15,0.7,M,0.0080,0,1,JPL#81,2024-Jan-19,Apollo + Binary + PHA,0.1,0.00800,0.00041,90.4
311066,2004 DC,2025,2,11,351.3457119165,156.3685813787,74.9040381117,19.4605703292,0.399614093850,1.633698302311,18.28,0.15,0.7,6,0.1490,0,1,JPL#115,2024-Nov-01,Apollo + Binary + PHA,0.1,0.14900,0.00367,125.7
326732,2003 HB6,2025,2,11,285.7338694444,145.8177361814,161.6175832392,6.6189272143,0.570266951931,2.712488918415,17.66,0.15,0.9,6,0.0210,0,1,JPL#269,2025-Jan-31,Amor + Binary,0.1,0.01933,0.00800,106.2
331792,2003 MT2,2025,2,11,346.1492495875,304.5246040676,305.0798760481,27.9149752067,0.533724833532,2.685787243870,16.02,0.15,1.3,M,0.0423,0,0,JPL#148,2025-Jan-11,Amor + Binary,0.2,0.04233,0.00077,86.9
341520,Mors-Somnus,2025,2,11,10.8894802291,205.9511065796,196.6400179390,11.2687446283,0.271435097094,39.617768747406,6.79,0.15,144.5,6,0.0423,0,1,JPL#19,2024-Dec-14,Binary + TNO,14.4,0.03567,0.02300,84.6
348400,2005 JF21,2025,2,11,304.9673701016,206.1394877751,132.1781221934,10.8426713425,0.535072641641,2.225960060837,17.35,0.15,1.1,6,0.0210,0,2,JPL#201,2023-Jan-13,Amor + Binary + PHA,0.1,0.01800,0.01100,99.5
350751,2002 AW,2025,2,11,146.2998075700,119.3398314000,161.7628528979,0.5743621642,0.256671661968,1.071598121109,20.82,0.15,0.2,6,0.0100,0,1,JPL#130,2024-Jul-19,Apollo + Binary + PHA,0.0,0.00800,0.00633,157.8
357439,2004 BL86,2025,2,11,183.5353767770,311.5245101708,126.6481487076,23.7840233325,0.402499771253,1.502370601323,19.29,0.15,0.4,6,0.0243,0,1,JPL#103,2021-Jun-28,Apollo + Binary + PHA,0.0,0.02433,0.00246,104.8
363027,1998 ST27,2025,2,11,72.6397531491,322.4297962720,197.5203779910,21.0522470152,0.529725922102,0.819819367358,19.58,0.15,0.6,M,0.0110,0,2,JPL#153,2025-Jan-31,Aten + Binary + PHA,0.1,0.01067,0.00293,108.0
363067,2000 CO101,2025,2,11,228.5216005858,64.9682593496,353.0282278729,15.3212439489,0.090068080238,1.076380740923,19.21,0.15,0.5,M,0.0217,0,1,JPL#161,2023-Mar-01,Apollo + Binary + PHA,0.1,0.01733,0.01300,57.6
363599,2004 FG11,2025,2,11,127.1994257328,228.8039594370,83.4520787805,3.1351138224,0.723673205631,1.586533948467,21.05,0.15,0.2,M,0.0960,0,1,JPL#110,2024-Jun-30,Apollo + Binary + PHA,0.0,0.08467,0.04567,108.9
364171,2006 JZ81,2025,2,11,20.5246775481,180.3428738170,36.4219105408,3.5548042875,0.075872810654,44.447409301736,6.89,0.15,138.6,6,0.2100,0,1,JPL#8,2021-Apr-14,Binary + TNO,13.8,0.19467,0.07900,104.1
374851,2006 VV2,2025,2,11,311.5512923395,145.0326033361,9.8143069241,23.7277568037,0.605359412099,2.386935654083,16.72,0.15,1.4,M,0.0140,0,1,JPL#184,2024-Dec-30,Apollo + Binary + PHA,0.2,0.01167,0.00767,44.5
377732,2005 XJ8,2025,2,11,20.5257230387,67.4582278990,115.7880666986,23.5582760050,0.620398319069,1.931509052334,17.07,0.15,1.0,M,0.0103,0,1,JPL#176,2024-Nov-07,Apollo + Binary + PHA,0.1,0.00967,0.00367,108.2
385186,1994 AW1,2025,2,11,54.4370302371,37.1471017332,290.3394347636,24.0987939495,0.075508089426,1.104997339077,17.64,0.15,0.8,M,0.0010,0,1,JPL#346,2024-Jul-10,Amor + Binary + PHA,0.1,0.00098,0.00025,57.7
385446,Manwe,2025,2,11,289.6948782931,18.1204321078,68.5968439877,2.6645105908,0.116675129182,43.936049618178,6.57,0.15,160.6,6,0.9290,0,1,JPL#9,2021-Nov-10,Binary + TNO,16.0,0.79867,0.47400,64.5
399307,1991 RJ2,2025,2,11,72.2375509049,151.0472948938,171.7436334487,8.9454222567,0.427234082356,2.210550985170,18.87,0.15,0.5,6,0.0320,0,1,JPL#82,2024-Dec-23,Amor + Binary,0.1,0.02367,0.02133,65.1
399774,2005 NB7,2025,2,11,277.1066247062,348.1414395452,199.1520723357,12.6993110058,0.517232547578,2.044605141284,18.80,0.15,0.5,6,0.0307,0,1,JPL#105,2023-Aug-25,Apollo + Binary + PHA,0.1,0.02900,0.01000,86.5
410777,2009 FD,2025,2,11,188.2902530314,281.6430556251,9.1752603802,3.1248543997,0.493010442881,1.163991388259,22.18,0.15,0.5,M,0.0307,0,1,JPL#107,2024-Apr-10,Apollo + Binary,0.1,0.02767,0.01300,83.3
415029,2011 UL21,2025,2,11,87.5166041553,284.9889717843,275.3180904914,34.8859685169,0.653629294603,2.122652410522,15.93,0.15,2.1,6,0.0197,0,1,JPL#367,2025-Jan-15,Apollo + Binary + PHA,0.2,0.01867,0.00567,140.6
444025,2004 HJ79,2025,2,11,262.3735975341,288.5051047840,45.3046745267,3.3222534737,0.046288049391,43.748562675375,7.18,0.15,121.3,6,1.1370,0,1,JPL#12,2021-Apr-14,Binary + TNO,12.0,1.11833,0.20500,108.0
450894,2008 BT18,2025,2,11,13.4486957587,139.4001633700,107.5261000916,8.1455860475,0.594659492443,2.219629694963,18.17,0.15,0.7,6,0.0193,0,1,JPL#108,2023-Jul-14,Apollo + Binary + PHA,0.1,0.01867,0.00433,82.8
452561,2005 AB,2025,2,11,158.9460408912,63.6912923508,126.2235206407,8.1525775020,0.654661100212,3.219168444595,17.58,0.15,1.0,6,0.0243,0,1,JPL#167,2022-Apr-01,Amor + Binary,0.1,0.02300,0.00800,70.4
458732,2011 MD5,2025,2,11,120.7608361022,224.8970793591,170.3276838648,10.5523117801,0.602733659880,2.484980594380,17.81,0.15,0.9,6,0.0213,0,1,JPL#190,2024-Apr-11,Apollo + Binary,0.1,0.02033,0.00600,101.0
461852,2006 GY2,2025,2,11,132.8718837670,216.7647451392,54.2917506098,30.5495117987,0.495841880333,1.858757834474,18.90,0.15,0.5,6,0.0707,0,1,JPL#65,2021-Apr-14,Apollo + Binary + PHA,0.1,0.07033,0.00400,41.9
469420,2001 XP254,2025,2,11,13.4203905945,180.8296519063,304.8655201463,2.6026981471,0.220486416208,42.353032234128,7.78,0.15,92.0,6,0.1573,0,1,JPL#11,2022-Apr-13,Binary + TNO,9.2,0.14133,0.06900,112.6
469505,2003 FE128,2025,2,11,16.8186379659,53.3519757181,169.2950381087,3.3854571921,0.247699654369,47.626883790494,6.31,0.15,181.1,6,0.1020,0,1,JPL#12,2024-Jul-31,Binary + TNO,18.0,0.09033,0.04700,99.9
469509,2003 HC57,2025,2,11,309.5507976381,48.2673161882,233.8970162123,1.0471843650,0.063529171737,43.809349029846,5.95,0.15,213.7,6,0.1057,0,1,JPL#10,2024-Jul-31,Binary + TNO,21.2,0.09600,0.04467,105.7
469514,2003 QA91,2025,2,11,286.2225158581,328.7494357190,104.7401469920,2.4156110702,0.072311029543,44.546296219776,5.86,0.15,222.8,6,0.0850,0,1,JPL#10,2023-Dec-06,Binary + TNO,22.2,0.07333,0.04300,67.5
469610,2004 HF79,2025,2,11,338.4352754762,200.5686222703,76.6356886109,1.4865425642,0.023282656568,43.055929535225,6.44,0.15,170.6,6,1.1883,0,1,JPL#9,2021-Jul-09,Binary + TNO,17.0,1.17633,0.17033,97.4
469705,|=Kagara,2025,2,11,347.9033338461,75.0565624746,117.9742551356,2.8657159525,0.088087905860,43.949351128863,6.17,0.15,193.1,6,0.1147,0,1,JPL#10,2024-Feb-21,Binary + TNO,19.2,0.09967,0.05667,112.1
471165,2010 HE79,2025,2,11,75.6824342745,280.6141467480,238.7501678513,15.7636702110,0.179996392680,38.770841954515,5.28,0.15,291.0,6,0.0580,0,1,JPL#18,2024-Jul-31,Binary + Centaur,29.0,0.05133,0.02667,86.7
481532,2007 LE,2025,2,11,50.4168810176,120.2728430850,73.6235348330,29.5543610919,0.515686190230,1.838533157103,19.62,0.15,0.3,6,0.0187,0,1,JPL#71,2023-Sep-01,Apollo + Binary + PHA,0.0,0.01733,0.00700,174.8
488453,1994 XD,2025,2,11,154.8852712262,249.5489631699,96.0196110047,4.3303215775,0.733657474515,2.343887330047,19.24,0.15,0.4,6,0.0323,0,1,JPL#110,2024-Jan-21,Apollo + Binary + PHA,0.0,0.03233,0.00367,10.8
489486,2007 GS3,2025,2,11,51.6728835222,61.0635328287,215.3897433688,15.0898328342,0.129094435326,1.061123670534,19.40,0.15,0.4,6,0.0190,0,1,JPL#123,2023-Mar-01,Apollo + Binary + PHA,0.0,0.01600,0.01000,73.6
494658,2000 UG11,2025,2,11,5.3845710577,240.8706779534,223.9080923304,8.9105588131,0.571842514768,1.928976772124,20.71,0.15,0.2,6,0.2110,0,1,JPL#49,2024-Sep-10,Apollo + Binary + PHA,0.0,0.20867,0.03000,176.9
